"RowID","Zipcode","Population","Median Age","Household Income","Per Capita Income","Poverty Count","Poverty Rate","State","Latitude","Longitude","GeoInfo","StandardZip","StandardZip4","ZipClass","CountySSA"
648,"92881",34039.00,36.40,94498.00,34513.00,2015.00,5.91,"CA",33841882,117545673,"Zip-Distributive","92881",,"Suburban","05430"
649,"92882",71188.00,34.60,70235.00,28162.00,10049.00,14.11,"CA",33866504,117593354,"Zip-Distributive","92882",,"Suburban","05430"
650,"92883",33982.00,37.30,99231.00,36769.00,1906.00,5.60,"CA",33773070,117487880,"Zip-Distributive","92883",,"Rural","05430"
651,"92886",50543.00,43.00,119528.00,48999.00,1988.00,3.93,"CA",33887409,117807120,"Zip-Distributive","92886",,"Urban","05400"
652,"92887",20143.00,43.20,133542.00,54699.00,666.00,3.30,"CA",33882326,117740765,"Zip-Distributive","92887",,"Suburban","05400"
653,"93001",33354.00,36.20,62407.00,31835.00,5219.00,15.64,"CA",34284426,119286855,"Zip-Distributive","93001",,"Rural","05660"
654,"93003",51956.00,39.60,74012.00,35349.00,4755.00,9.15,"CA",34265231,119229763,"Zip-Distributive","93003",,"Suburban","05660"
655,"93004",30494.00,39.70,80726.00,34335.00,3195.00,10.47,"CA",34278434,119169735,"Zip-Distributive","93004",,"Urban","05660"
656,"93010",44122.00,39.90,90260.00,41660.00,3460.00,7.84,"CA",34231995,119048709,"Zip-Distributive","93010",,"Suburban","05660"
657,"93012",36234.00,42.80,102756.00,47836.00,1830.00,5.05,"CA",34221993,118992730,"Zip-Distributive","93012",,"Rural","05660"
658,"93013",16735.00,43.90,72791.00,42639.00,1187.00,7.09,"CA",34397135,119518450,"Zip-Distributive","93013",,"Rural","05520"
659,"93015",17713.00,35.20,62819.00,22660.00,3361.00,18.97,"CA",34398015,118915141,"Zip-Distributive","93015",,"Rural","05660"
660,"93021",37989.00,38.10,101627.00,41214.00,2212.00,5.82,"CA",34285348,118883344,"Zip-Distributive","93021",,"Rural","05660"
661,"93022",7147.00,41.50,73015.00,34391.00,603.00,8.43,"CA",34399344,119299840,"Zip-Distributive","93022",,"Suburban","05660"
662,"93023",20272.00,49.10,71661.00,44137.00,2219.00,10.94,"CA",34446878,119254976,"Zip-Distributive","93023",,"Rural","05660"
663,"93030",60191.00,32.10,64552.00,22144.00,9703.00,16.12,"CA",34205809,119172695,"Zip-Distributive","93030",,"Urban","05660"
664,"93033",83572.00,29.30,57829.00,16837.00,16448.00,19.68,"CA",34172175,119166375,"Zip-Distributive","93033",,"Suburban","05660"
665,"93035",28795.00,41.00,85363.00,36569.00,1650.00,5.73,"CA",34183933,119219626,"Zip-Distributive","93035",,"Urban","05660"
666,"93036",47234.00,30.80,65374.00,23660.00,6399.00,13.54,"CA",34229669,119174077,"Zip-Distributive","93036",,"Suburban","05660"
667,"93040",1832.00,34.90,48750.00,19249.00,221.00,12.06,"CA",34413569,118790946,"Zip-Distributive","93040",,"Rural","05660"
668,"93041",24487.00,30.40,62032.00,23995.00,2731.00,11.15,"CA",34159048,119191998,"Zip-Distributive","93041",,"Urban","05660"
669,"93042",99.00,25.90,-666666666.00,36295.00,0.00,0.00,"CA",34114178,119110343,"Zip-Distributive","93042",,"Rural","05660"
670,"93043",363.00,26.30,86250.00,13566.00,0.00,0.00,"CA",34165246,119199768,"Zip-Distributive","93043",,"Rural","05660"
671,"93060",34226.00,33.00,56478.00,21918.00,5412.00,15.81,"CA",34350479,119077037,"Zip-Distributive","93060",,"Rural","05660"
672,"93063",56457.00,41.10,86667.00,36783.00,4109.00,7.27,"CA",34280633,118699684,"Zip-Distributive","93063",,"Suburban","05660"
673,"93064",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",34260899,118714081,"Zip-Point","93064",,"Suburban","05660"
674,"93065",72763.00,40.20,97485.00,41609.00,3833.00,5.26,"CA",34269999,118769037,"Zip-Distributive","93065",,"Suburban","05660"
675,"93066",3208.00,46.60,92417.00,44005.00,255.00,7.94,"CA",34271191,119011206,"Zip-Distributive","93066",,"Rural","05660"
676,"93067",579.00,57.50,64904.00,65649.00,35.00,6.04,"CA",34422072,119601702,"Zip-Distributive","93067",,"Suburban","05520"
677,"93101",32101.00,32.50,54360.00,31320.00,6004.00,18.70,"CA",34421689,119706225,"Zip-Distributive","93101",,"Urban","05520"
678,"93103",20698.00,36.20,83342.00,43093.00,2531.00,12.22,"CA",34429170,119684052,"Zip-Distributive","93103",,"Urban","05520"
679,"93105",26177.00,46.80,88671.00,50498.00,1861.00,7.10,"CA",34440400,119736652,"Zip-Distributive","93105",,"Rural","05520"
680,"93108",11178.00,50.90,134667.00,95919.00,770.00,6.88,"CA",34438356,119636885,"Zip-Distributive","93108",,"Rural","05520"
681,"93109",12066.00,43.80,97759.00,53401.00,1591.00,13.18,"CA",34403374,119719906,"Zip-Distributive","93109",,"Urban","05520"
682,"93110",16838.00,44.40,81375.00,47044.00,1637.00,9.72,"CA",34441324,119765539,"Zip-Distributive","93110",,"Suburban","05520"
683,"93111",18334.00,42.70,107577.00,48590.00,1256.00,6.85,"CA",34438382,119801209,"Zip-Distributive","93111",,"Suburban","05520"
684,"93117",57913.00,22.10,61892.00,25127.00,13592.00,23.46,"CA",34428583,119872538,"Zip-Distributive","93117",,"Rural","05520"
685,"93201",1315.00,28.70,30000.00,10094.00,575.00,43.72,"CA",35886179,119268136,"Zip-Point","93201",,"Rural","05640"
686,"93202",3684.00,29.70,47753.00,16429.00,641.00,17.39,"CA",36309587,119710357,"Zip-Distributive","93202",,"Urban","05150"
687,"93203",22471.00,24.60,37191.00,11568.00,6098.00,27.13,"CA",35196362,118834840,"Zip-Distributive","93203",,"Rural","05140"
688,"93204",13119.00,31.20,34638.00,8230.00,3347.00,25.51,"CA",35995297,120128851,"Zip-Distributive","93204",,"Rural","05150"
689,"93205",1593.00,50.00,23684.00,17722.00,333.00,20.90,"CA",35588803,118492905,"Zip-Distributive","93205",,"Rural","05140"
690,"93206",2044.00,25.60,36224.00,14280.00,749.00,36.64,"CA",35415107,119473958,"Zip-Distributive","93206",,"Rural","05140"
691,"93207",269.00,58.00,32778.00,20910.00,63.00,23.42,"CA",35880890,118668655,"Zip-Distributive","93207",,"Frontier","05640"
692,"93208",48.00,-666666666.00,-666666666.00,,46.00,95.83,"CA",36138523,118628200,"Zip-Point","93208",,"Frontier","05640"
693,"93210",18163.00,32.50,53976.00,19743.00,3326.00,18.31,"CA",36146254,120357018,"Zip-Distributive","93210",,"Rural","05090"
694,"93212",24384.00,34.60,36875.00,8963.00,5409.00,22.18,"CA",36095921,119566150,"Zip-Distributive","93212",,"Rural","05150"
695,"93215",55845.00,29.90,39032.00,12566.00,11598.00,20.76,"CA",35772130,119238138,"Zip-Distributive","93215",,"Rural","05140"
696,"93218",889.00,30.70,26964.00,13045.00,392.00,44.09,"CA",35891971,119048897,"Zip-Point","93218",,"Rural","05640"
697,"93219",10375.00,26.80,27941.00,10605.00,4936.00,47.57,"CA",35891871,119278839,"Zip-Distributive","93219",,"Rural","05640"
698,"93220",313.00,29.50,-666666666.00,,124.00,39.61,"CA",35264118,119002956,"Zip-Point","93220",,"Rural","05140"
699,"93221",15036.00,35.30,51408.00,25205.00,3072.00,20.43,"CA",36300207,119138562,"Zip-Distributive","93221",,"Rural","05640"
700,"93222",1420.00,49.30,60833.00,31391.00,247.00,17.39,"CA",34849154,119166955,"Zip-Distributive","93222",,"Rural","05140"
701,"93223",10738.00,28.00,37571.00,12374.00,2722.00,25.34,"CA",36304230,119205881,"Zip-Distributive","93223",,"Suburban","05640"
702,"93224",402.00,39.80,51250.00,21786.00,90.00,22.38,"CA",35243626,119589374,"Zip-Distributive","93224",,"Frontier","05140"
703,"93225",5319.00,38.50,40296.00,20532.00,1128.00,21.20,"CA",34832810,119059490,"Zip-Distributive","93225",,"Rural","05140"
704,"93226",195.00,61.10,64286.00,37263.00,18.00,9.23,"CA",35728694,118703385,"Zip-Distributive","93226",,"Rural","05140"
705,"93230",66235.00,33.20,54697.00,24361.00,12286.00,18.54,"CA",36332851,119647705,"Zip-Distributive","93230",,"Rural","05150"
706,"93234",7028.00,27.00,25461.00,9349.00,3011.00,42.84,"CA",36137798,120125368,"Zip-Distributive","93234",,"Rural","05090"
707,"93235",3804.00,30.10,29898.00,11441.00,1306.00,34.33,"CA",36388037,119218023,"Zip-Distributive","93235",,"Suburban","05640"
708,"93238",1408.00,56.40,62963.00,42108.00,128.00,9.09,"CA",35753305,118425123,"Zip-Distributive","93238",,"Rural","05140"
709,"93239",1688.00,32.30,54830.00,13158.00,502.00,29.73,"CA",36008735,119963211,"Zip-Distributive","93239",,"Frontier","05150"
710,"93240",6960.00,51.20,35783.00,22686.00,1689.00,24.26,"CA",35618022,118414020,"Zip-Distributive","93240",,"Rural","05140"
711,"93241",16969.00,26.70,35872.00,11632.00,6188.00,36.46,"CA",35257910,118912007,"Zip-Distributive","93241",,"Urban","05140"
712,"93242",3352.00,32.70,40417.00,18770.00,933.00,27.83,"CA",36425936,119708989,"Zip-Distributive","93242",,"Rural","05090"
713,"93243",1709.00,35.80,38750.00,19419.00,345.00,20.18,"CA",34846971,118893519,"Zip-Distributive","93243",,"Rural","05140"
714,"93244",402.00,58.70,54444.00,27534.00,42.00,10.44,"CA",36384001,119025633,"Zip-Distributive","93244",,"Rural","05640"
715,"93245",37907.00,27.30,54508.00,23502.00,5036.00,13.28,"CA",36298289,119795880,"Zip-Distributive","93245",,"Rural","05150"
716,"93247",18487.00,31.50,33507.00,13698.00,6219.00,33.63,"CA",36207489,119092430,"Zip-Distributive","93247",,"Rural","05640"
717,"93249",2264.00,22.50,34464.00,10010.00,554.00,24.46,"CA",35672869,119785849,"Zip-Distributive","93249",,"Frontier","05140"
718,"93250",15523.00,26.60,35738.00,11082.00,4903.00,31.58,"CA",35677211,119217526,"Zip-Distributive","93250",,"Rural","05140"
719,"93251",243.00,47.80,43594.00,20004.00,23.00,9.46,"CA",35419410,119678396,"Zip-Distributive","93251",,"Frontier","05140"
720,"93252",3188.00,40.10,33611.00,11457.00,473.00,14.83,"CA",35054405,119408380,"Zip-Distributive","93252",,"Rural","05140"
721,"93254",626.00,32.20,44886.00,18225.00,112.00,17.89,"CA",34947816,119689181,"Zip-Distributive","93254",,"Frontier","05520"
722,"93255",707.00,59.00,23750.00,24296.00,326.00,46.11,"CA",35722349,118119961,"Zip-Distributive","93255",,"Frontier","05140"
723,"93256",6113.00,20.80,29173.00,8871.00,2458.00,40.20,"CA",35971574,119288938,"Zip-Distributive","93256",,"Rural","05640"
724,"93257",76676.00,30.20,39645.00,16526.00,23567.00,30.73,"CA",36069586,119031853,"Zip-Distributive","93257",,"Rural","05640"
725,"93258",2254.00,32.70,22500.00,10461.00,1170.00,51.90,"CA",36068831,119017978,"Zip-Point","93258",,"Rural","05640"
726,"93260",193.00,35.40,38571.00,22113.00,54.00,27.97,"CA",35807030,118674970,"Zip-Distributive","93260",,"Frontier","05640"
727,"93261",3014.00,28.70,25169.00,8539.00,1521.00,50.46,"CA",35886185,119268136,"Zip-Point","93261",,"Rural","05640"
728,"93262",75.00,47.50,-666666666.00,13275.00,46.00,61.33,"CA",36608941,118752757,"Zip-Distributive","93262",,"Frontier","05640"
729,"93263",20710.00,27.50,41173.00,15613.00,5140.00,24.81,"CA",35496985,119272752,"Zip-Distributive","93263",,"Rural","05140"
730,"93265",3388.00,55.30,59556.00,39402.00,454.00,13.40,"CA",36141178,118768180,"Zip-Distributive","93265",,"Frontier","05640"
731,"93266",1440.00,26.90,35761.00,10696.00,653.00,45.34,"CA",36189587,119823274,"Zip-Distributive","93266",,"Rural","05150"
732,"93267",7045.00,30.80,31959.00,13999.00,3134.00,44.48,"CA",36147535,119061823,"Zip-Distributive","93267",,"Rural","05640"
733,"93268",17620.00,29.60,45128.00,20526.00,4794.00,27.20,"CA",35146137,119454927,"Zip-Distributive","93268",,"Rural","05140"
734,"93270",5605.00,29.10,38322.00,15323.00,1755.00,31.31,"CA",35958452,119032905,"Zip-Distributive","93270",,"Rural","05640"
735,"93271",2268.00,57.00,63424.00,36954.00,197.00,8.68,"CA",36443820,118899835,"Zip-Distributive","93271",,"Frontier","05640"
736,"93272",4186.00,27.20,33995.00,11404.00,1257.00,30.02,"CA",36057270,119316847,"Zip-Distributive","93272",,"Rural","05640"
737,"93274",72918.00,29.30,49209.00,19359.00,15782.00,21.64,"CA",36207964,119340655,"Zip-Distributive","93274",,"Rural","05640"
738,"93276",159.00,32.00,28542.00,18074.00,42.00,26.41,"CA",35235070,119291664,"Zip-Distributive","93276",,"Frontier","05140"
739,"93277",52785.00,33.70,55680.00,26139.00,8660.00,16.40,"CA",36309205,119324406,"Zip-Distributive","93277",,"Suburban","05640"
740,"93280",27552.00,28.70,36565.00,11535.00,6226.00,22.59,"CA",35599725,119349972,"Zip-Distributive","93280",,"Rural","05140"
741,"93283",2086.00,53.60,31071.00,16610.00,627.00,30.05,"CA",35651993,118275535,"Zip-Distributive","93283",,"Frontier","05140"
742,"93285",1723.00,61.80,43846.00,34337.00,76.00,4.41,"CA",35711743,118468567,"Zip-Distributive","93285",,"Rural","05140"
743,"93286",9916.00,30.00,41070.00,16124.00,3071.00,30.97,"CA",36419183,119102631,"Zip-Distributive","93286",,"Rural","05640"
744,"93287",74.00,63.50,78750.00,37042.00,0.00,0.00,"CA",35705248,118755803,"Zip-Distributive","93287",,"Frontier","05140"
745,"93291",56627.00,30.30,51054.00,22840.00,14881.00,26.27,"CA",36338460,119323789,"Zip-Distributive","93291",,"Rural","05640"
746,"93292",40512.00,32.20,51556.00,21453.00,8744.00,21.58,"CA",36330287,119265517,"Zip-Distributive","93292",,"Rural","05640"
747,"93301",12345.00,32.30,35561.00,20471.00,4163.00,33.72,"CA",35383425,119018872,"Zip-Distributive","93301",,"Suburban","05140"
748,"93304",50787.00,29.20,36388.00,15219.00,17247.00,33.95,"CA",35340486,119024453,"Zip-Distributive","93304",,"Urban","05140"
749,"93305",39114.00,26.10,31608.00,12537.00,16969.00,43.38,"CA",35389794,118982902,"Zip-Distributive","93305",,"Urban","05140"
750,"93306",70208.00,30.80,52512.00,22344.00,15302.00,21.79,"CA",35391187,118930862,"Zip-Distributive","93306",,"Rural","05140"
751,"93307",84948.00,27.30,36886.00,13379.00,25857.00,30.43,"CA",35323393,118985491,"Zip-Distributive","93307",,"Rural","05140"
752,"93308",54042.00,34.10,44410.00,22642.00,12454.00,23.04,"CA",35419242,119039212,"Zip-Distributive","93308",,"Rural","05140"
753,"93309",60893.00,31.20,48742.00,23410.00,13516.00,22.19,"CA",35337783,119062206,"Zip-Distributive","93309",,"Urban","05140"
754,"93311",44862.00,33.50,92188.00,38416.00,2370.00,5.28,"CA",35315656,119113190,"Zip-Distributive","93311",,"Rural","05140"
755,"93312",59359.00,33.90,94308.00,36983.00,3504.00,5.90,"CA",35390171,119122856,"Zip-Distributive","93312",,"Urban","05140"
756,"93313",51245.00,29.30,72169.00,23042.00,5093.00,9.93,"CA",35285536,119054843,"Zip-Distributive","93313",,"Rural","05140"
757,"93314",26992.00,34.60,105414.00,42656.00,2018.00,7.47,"CA",35379834,119168702,"Zip-Distributive","93314",,"Rural","05140"
758,"93401",29108.00,34.40,59160.00,37818.00,5740.00,19.71,"CA",35265034,120655396,"Zip-Distributive","93401",,"Rural","05500"
759,"93402",15730.00,47.40,73158.00,38836.00,1640.00,10.42,"CA",35316943,120833859,"Zip-Distributive","93402",,"Rural","05500"
760,"93405",35534.00,21.80,44464.00,18835.00,9504.00,26.74,"CA",35292173,120681574,"Zip-Distributive","93405",,"Rural","05500"
761,"93410",0.00,-666666666.00,-666666666.00,-666666666.00,0.00,,"CA",35300400,120658003,"Zip-Point","93410",,"Urban","05500"
762,"93420",29940.00,49.70,77887.00,39410.00,2006.00,6.70,"CA",35115907,120576390,"Zip-Distributive","93420",,"Rural","05500"
763,"93422",33221.00,38.70,75169.00,37012.00,2651.00,7.97,"CA",35478599,120668771,"Zip-Distributive","93422",,"Rural","05500"
764,"93424",684.00,67.70,78182.00,92706.00,47.00,6.87,"CA",35189063,120728399,"Zip-Distributive","93424",,"Rural","05500"
765,"93426",1839.00,31.10,83523.00,31374.00,145.00,7.88,"CA",35830086,120976119,"Zip-Distributive","93426",,"Frontier","05370"
766,"93427",5757.00,46.00,77140.00,33787.00,318.00,5.52,"CA",34614583,120196868,"Zip-Distributive","93427",,"Rural","05520"
767,"93428",6155.00,61.70,66731.00,41362.00,559.00,9.08,"CA",35558761,121082396,"Zip-Distributive","93428",,"Rural","05500"
768,"93429",147.00,54.70,60893.00,23521.00,0.00,0.00,"CA",34852455,120601820,"Zip-Distributive","93429",,"Frontier","05520"
769,"93430",3101.00,56.40,61151.00,42525.00,396.00,12.77,"CA",35449723,120903574,"Zip-Distributive","93430",,"Rural","05500"
770,"93432",990.00,57.40,76250.00,39489.00,71.00,7.17,"CA",35455325,120487500,"Zip-Distributive","93432",,"Rural","05500"
771,"93433",13524.00,35.50,61482.00,30873.00,1866.00,13.79,"CA",35119388,120619514,"Zip-Distributive","93433",,"Urban","05500"
772,"93434",7313.00,27.70,44000.00,16184.00,1175.00,16.06,"CA",34963499,120575192,"Zip-Distributive","93434",,"Rural","05520"
773,"93436",56606.00,34.10,55794.00,24812.00,9347.00,16.51,"CA",34650980,120454407,"Zip-Distributive","93436",,"Rural","05520"
774,"93437",3450.00,23.70,63364.00,22815.00,182.00,5.27,"CA",34744742,120538575,"Zip-Distributive","93437",,"Rural","05520"
775,"93440",1601.00,42.50,65608.00,27676.00,384.00,23.98,"CA",34744025,120277935,"Zip-Distributive","93440",,"Rural","05520"
776,"93441",996.00,45.20,102500.00,57887.00,28.00,2.81,"CA",34665126,120115063,"Zip-Distributive","93441",,"Rural","05520"
777,"93442",11084.00,49.80,62806.00,35323.00,1050.00,9.47,"CA",35382725,120852963,"Zip-Distributive","93442",,"Rural","05500"
778,"93444",20049.00,43.90,79683.00,34679.00,1717.00,8.56,"CA",35034796,120488273,"Zip-Distributive","93444",,"Rural","05500"
779,"93445",7714.00,36.90,56250.00,24522.00,1429.00,18.52,"CA",35102653,120610758,"Zip-Distributive","93445",,"Urban","05500"
780,"93446",44911.00,40.20,65486.00,33306.00,5135.00,11.43,"CA",35630351,120692974,"Zip-Distributive","93446",,"Rural","05500"
781,"93449",8060.00,54.10,77316.00,50762.00,680.00,8.43,"CA",35144731,120644744,"Zip-Distributive","93449",,"Rural","05500"
782,"93450",853.00,25.40,32969.00,14268.00,278.00,32.59,"CA",35961271,120832569,"Zip-Distributive","93450",,"Frontier","05370"
783,"93451",4189.00,33.60,61521.00,28625.00,742.00,17.71,"CA",35777506,120605065,"Zip-Distributive","93451",,"Rural","05500"
784,"93452",728.00,33.10,-666666666.00,19327.00,195.00,26.78,"CA",35643508,121191610,"Zip-Distributive","93452",,"Frontier","05500"
785,"93453",3345.00,51.10,50788.00,30697.00,385.00,11.50,"CA",35382192,120287298,"Zip-Distributive","93453",,"Frontier","05500"
786,"93454",40333.00,31.30,57573.00,22101.00,6691.00,16.58,"CA",34953019,120415540,"Zip-Distributive","93454",,"Rural","05520"
787,"93455",44490.00,39.50,78007.00,33207.00,3191.00,7.17,"CA",34885651,120434091,"Zip-Distributive","93455",,"Rural","05520"
788,"93458",56702.00,26.80,49426.00,15207.00,12201.00,21.51,"CA",34948832,120449369,"Zip-Distributive","93458",,"Suburban","05520"
789,"93460",4886.00,51.10,92618.00,47926.00,266.00,5.44,"CA",34635528,120078930,"Zip-Distributive","93460",,"Rural","05520"
790,"93461",1545.00,35.40,58214.00,25682.00,201.00,13.00,"CA",35654753,120368336,"Zip-Distributive","93461",,"Frontier","05500"
791,"93463",8011.00,47.90,76850.00,46565.00,1167.00,14.56,"CA",34602228,120128382,"Zip-Distributive","93463",,"Rural","05520"
792,"93465",8905.00,45.40,80894.00,37434.00,393.00,4.41,"CA",35551282,120712004,"Zip-Distributive","93465",,"Rural","05500"
793,"93501",5063.00,36.40,33768.00,17564.00,1717.00,33.91,"CA",35047091,118168746,"Zip-Distributive","93501",,"Rural","05140"
794,"93505",13445.00,33.60,45196.00,17975.00,3373.00,25.08,"CA",35121577,117968387,"Zip-Distributive","93505",,"Rural","05140"
795,"93510",7836.00,48.60,92727.00,39035.00,555.00,7.08,"CA",34484856,118198176,"Zip-Distributive","93510",,"Rural","05200"
796,"93512",293.00,45.80,42639.00,20227.00,20.00,6.82,"CA",37821447,118495264,"Zip-Distributive","93512",,"Frontier","05360"
797,"93513",1715.00,44.60,57500.00,26931.00,171.00,9.97,"CA",37166851,118289524,"Zip-Distributive","93513",,"Frontier","05130"
798,"93514",14574.00,46.00,55208.00,31508.00,1182.00,8.11,"CA",37381383,118418744,"Zip-Distributive","93514",,"Rural","05130"
799,"93516",2425.00,39.40,42188.00,21750.00,926.00,38.18,"CA",35001929,117650202,"Zip-Distributive","93516",,"Rural","05140"
800,"93517",658.00,54.60,49034.00,26693.00,3.00,0.45,"CA",38255072,119225379,"Zip-Distributive","93517",,"Frontier","05360"
801,"93518",995.00,51.80,32750.00,24627.00,332.00,33.36,"CA",35401983,118469828,"Zip-Distributive","93518",,"Frontier","05140"
802,"93519",28.00,-666666666.00,-666666666.00,,0.00,0.00,"CA",35359127,117889659,"Zip-Distributive","93519",,"Frontier","05140"
